ax,ay,az,rx,ry,rz,timestamp
-9.55903,0.40365,-0.48139,-0.02462165,-0.004924329999999999,-0.007586129999999999,1746801787598995
-9.55903,0.40365,-0.45806800000000003,-0.02408929,-0.0053235999999999995,-0.006521409999999999,1746801807568775
-9.55903,0.418002,-0.449098,-0.023823109999999998,-0.0047912399999999996,-0.006388319999999999,1746801827538755
-9.554246000000001,0.399464,-0.465244,-0.024887829999999996,-0.00612214,-0.0079854,1746801847508715
-9.54707,0.40783600000000003,-0.47660600000000003,-0.023556929999999997,-0.004391969999999999,-0.00825158,1746801867478635
-9.546472,0.42159,-0.47122400000000003,-0.023956199999999997,-0.0047912399999999996,-0.008783939999999999,1746801887448555
-9.562618,0.409032,-0.438334,-0.02448856,-0.0047912399999999996,-0.008384669999999999,1746801907418495
-9.555442,0.40664,-0.480194,-0.02369002,-0.005989049999999999,-0.008118489999999999,1746801927388495
-9.55006,0.41262,-0.474812,-0.02408929,-0.0053235999999999995,-0.0079854,1746801947358315
-9.551854,0.411424,-0.45149,-0.023956199999999997,-0.0053235999999999995,-0.00825158,1746801967328255
-9.562618,0.404248,-0.456872,-0.02462165,-0.004924329999999999,-0.007453039999999999,1746801987298275
